Site Name,OutageUID,Project ID,Date,Emp ID,Firm,Role,ST Hours,OT Hours,Total Cost
West Valley Peaker,WV_HGP_2026,PRJ-WV-2332,27-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1601.63
West Valley Peaker,WV_HGP_2026,PRJ-WV-2339,27-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1389.3
East Peaker,EP_MO_2027,PRJ-EP-1900,27-01-2026,C-1077,Precision Welding,Safety Officer,8,0,566.24
North Substation,NS_MO_2025,PRJ-NS-1244,27-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,676.85
North Substation,NS_MO_2025,PRJ-NS-1369,27-01-2026,C-1008,Apex Industrial,Safety Officer,8,0,655.79
North Substation,NS_MO_2025,PRJ-NS-1276,27-01-2026,C-1003,Summit Field Techs,Millwright,8,0,674.65
North Substation,NS_MO_2025,PRJ-NS-1246,27-01-2026,C-1079,Precision Welding,Crane Operator,8,0,799.49
North Substation,NS_MO_2025,PRJ-NS-1259,27-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1591.63
North Substation,NS_MO_2025,PRJ-NS-1304,27-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1223.31
North Substation,NS_MO_2025,PRJ-NS-1352,27-01-2026,C-1060,Summit Field Techs,General Labor,8,0,457.17
North Substation,NS_MO_2025,PRJ-NS-1307,27-01-2026,C-1066,Apex Industrial,General Labor,8,0,371.0
North Substation,NS_MO_2025,PRJ-NS-1390,27-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,578.04
North Substation,NS_MO_2025,PRJ-NS-1320,27-01-2026,C-1001,Apex Industrial,General Labor,8,0,390.74
North Substation,NS_MO_2025,PRJ-NS-1226,27-01-2026,C-1001,Apex Industrial,General Labor,8,0,396.32
North Substation,NS_MO_2025,PRJ-NS-1255,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,699.0
North Substation,NS_MO_2025,PRJ-NS-1312,27-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1628.74
North Substation,NS_MO_2025,PRJ-NS-1329,27-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,695.55
North Substation,NS_MO_2025,PRJ-NS-1307,27-01-2026,C-1066,Apex Industrial,General Labor,8,0,370.05
North Substation,NS_MO_2025,PRJ-NS-1320,27-01-2026,C-1001,Apex Industrial,General Labor,8,0,406.3
North Substation,NS_MO_2025,PRJ-NS-1194,27-01-2026,C-1030,Summit Field Techs,Millwright,8,0,618.54
North Substation,NS_MO_2025,PRJ-NS-1394,27-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1015.73
North Substation,NS_MO_2025,PRJ-NS-1255,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,714.78
North Substation,NS_MO_2025,PRJ-NS-1205,27-01-2026,C-1012,Midwest Mech Pros,Controls Tech,8,0,1049.74
North Substation,NS_MO_2025,PRJ-NS-1324,27-01-2026,C-1072,Apex Industrial,Crane Operator,8,0,720.94
North Substation,NS_MO_2025,PRJ-NS-1213,27-01-2026,C-1041,Precision Welding,Millwright,8,0,720.21
North Substation,NS_MO_2025,PRJ-NS-1186,27-01-2026,C-1058,Midwest Mech Pros,Controls Tech,8,0,1272.18
North Substation,NS_MO_2025,PRJ-NS-1196,27-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1557.78
North Substation,NS_MO_2025,PRJ-NS-1189,27-01-2026,C-1074,Apex Industrial,Controls Tech,8,0,1060.22
North Substation,NS_MO_2025,PRJ-NS-1234,27-01-2026,C-1043,Apex Industrial,Crane Operator,8,0,835.43
North Substation,NS_MO_2025,PRJ-NS-1208,27-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,866.41
North Substation,NS_MO_2025,PRJ-NS-1346,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1362.17
North Substation,NS_MO_2025,PRJ-NS-1335,27-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1101.61
North Substation,NS_MO_2025,PRJ-NS-1304,27-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1235.36
North Substation,NS_MO_2025,PRJ-NS-1332,27-01-2026,C-1052,PrimeFix Solutions,General Labor,8,0,370.62
North Substation,NS_MO_2025,PRJ-NS-1226,27-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1579.07
North Substation,NS_MO_2025,PRJ-NS-1194,27-01-2026,C-1046,Precision Welding,General Labor,8,0,406.79
North Substation,NS_MO_2025,PRJ-NS-1255,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,711.93
North Substation,NS_MO_2025,PRJ-NS-1162,27-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,882.9
North Substation,NS_MO_2025,PRJ-NS-1185,27-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1623.77
North Substation,NS_MO_2025,PRJ-NS-1187,27-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1479.75
North Substation,NS_MO_2025,PRJ-NS-1295,27-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1237.93
North Substation,NS_MO_2025,PRJ-NS-1159,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1304.25
North Substation,NS_MO_2025,PRJ-NS-1388,27-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,841.68
North Substation,NS_MO_2025,PRJ-NS-1162,27-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,829.2
North Substation,NS_MO_2025,PRJ-NS-1317,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,726.11
North Substation,NS_MO_2025,PRJ-NS-1393,27-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1158.6
North Substation,NS_MO_2025,PRJ-NS-1301,27-01-2026,C-1065,PrimeFix Solutions,Safety Officer,8,0,679.63
North Substation,NS_MO_2025,PRJ-NS-1162,27-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,875.11
North Substation,NS_MO_2025,PRJ-NS-1295,27-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,599.09
North Substation,NS_MO_2025,PRJ-NS-1255,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,678.5
North Substation,NS_MO_2025,PRJ-NS-1186,27-01-2026,C-1058,Midwest Mech Pros,Controls Tech,8,0,1320.26
North Substation,NS_MO_2025,PRJ-NS-1263,27-01-2026,C-1054,Midwest Mech Pros,General Labor,8,0,406.08
North Substation,NS_MO_2025,PRJ-NS-1384,27-01-2026,C-1035,Summit Field Techs,General Labor,8,0,375.33
North Substation,NS_MO_2025,PRJ-NS-1324,27-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,691.56
North Substation,NS_MO_2025,PRJ-NS-1153,27-01-2026,C-1035,Summit Field Techs,General Labor,8,0,385.78
North Substation,NS_MO_2025,PRJ-NS-1268,27-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1471.4
North Substation,NS_MO_2025,PRJ-NS-1276,27-01-2026,C-1003,Summit Field Techs,Millwright,8,0,664.57
North Substation,NS_MO_2025,PRJ-NS-1323,27-01-2026,C-1079,Precision Welding,Crane Operator,8,0,744.65
North Substation,NS_MO_2025,PRJ-NS-1324,27-01-2026,C-1072,Apex Industrial,Crane Operator,8,0,732.22
North Substation,NS_MO_2025,PRJ-NS-1295,27-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1172.58
North Substation,NS_MO_2025,PRJ-NS-1322,27-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1076.18
North Substation,NS_MO_2025,PRJ-NS-1207,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1418.2
North Substation,NS_MO_2025,PRJ-NS-1162,27-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,891.94
North Substation,NS_MO_2025,PRJ-NS-1354,27-01-2026,C-1066,Apex Industrial,General Labor,8,0,370.31
North Substation,NS_MO_2025,PRJ-NS-1353,27-01-2026,C-1073,Precision Welding,General Labor,8,0,388.68
North Substation,NS_MO_2025,PRJ-NS-1346,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1326.11
North Substation,NS_MO_2025,PRJ-NS-1166,27-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1608.66
North Substation,NS_MO_2025,PRJ-NS-1346,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1325.87
North Substation,NS_MO_2025,PRJ-NS-1295,27-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1257.33
North Substation,NS_MO_2025,PRJ-NS-1205,27-01-2026,C-1012,Midwest Mech Pros,Controls Tech,8,0,1015.99
North Substation,NS_MO_2025,PRJ-NS-1304,27-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,594.54
North Substation,NS_MO_2025,PRJ-NS-1372,27-01-2026,C-1066,Apex Industrial,General Labor,8,0,395.94
North Substation,NS_MO_2025,PRJ-NS-1181,27-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1527.46
North Substation,NS_MO_2025,PRJ-NS-1347,27-01-2026,C-1027,Precision Welding,Crane Operator,8,0,871.88
North Substation,NS_MO_2025,PRJ-NS-1207,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1393.81
North Substation,NS_MO_2025,PRJ-NS-1393,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,719.49
North Substation,NS_MO_2025,PRJ-NS-1250,27-01-2026,C-1072,Apex Industrial,Crane Operator,8,0,737.07
North Substation,NS_MO_2025,PRJ-NS-1311,27-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1503.96
North Substation,NS_MO_2025,PRJ-NS-1301,27-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,594.59
North Substation,NS_MO_2025,PRJ-NS-1268,27-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1452.76
North Substation,NS_MO_2025,PRJ-NS-1322,27-01-2026,C-1031,Summit Field Techs,Crane Operator,8,0,766.25
North Substation,NS_MO_2025,PRJ-NS-1159,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1375.22
North Substation,NS_MO_2025,PRJ-NS-1388,27-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,860.04
North Substation,NS_MO_2025,PRJ-NS-1315,27-01-2026,C-1062,PrimeFix Solutions,General Labor,8,0,394.72
North Substation,NS_MO_2025,PRJ-NS-1160,27-01-2026,C-1017,Summit Field Techs,Crane Operator,8,0,856.17
North Substation,NS_MO_2025,PRJ-NS-1334,27-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,599.1
North Substation,NS_MO_2025,PRJ-NS-1394,27-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,999.54
North Substation,NS_MO_2025,PRJ-NS-1213,27-01-2026,C-1041,Precision Welding,Millwright,8,0,728.39
North Substation,NS_MO_2025,PRJ-NS-1330,27-01-2026,C-1071,PrimeFix Solutions,Crane Operator,8,0,803.2
North Substation,NS_MO_2025,PRJ-NS-1259,27-01-2026,C-1043,Apex Industrial,Crane Operator,8,0,839.81
North Substation,NS_MO_2025,PRJ-NS-1291,27-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,627.66
North Substation,NS_MO_2025,PRJ-NS-1269,27-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1050.85
North Substation,NS_MO_2025,PRJ-NS-1373,27-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1095.63
North Substation,NS_MO_2025,PRJ-NS-1325,27-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1067.05
North Substation,NS_MO_2025,PRJ-NS-1190,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1310.7
North Substation,NS_MO_2025,PRJ-NS-1194,27-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1389.9
North Substation,NS_MO_2025,PRJ-NS-1300,27-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1601.89
North Substation,NS_MO_2025,PRJ-NS-1255,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,699.99
North Substation,NS_MO_2025,PRJ-NS-1261,27-01-2026,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1183.61
North Substation,NS_MO_2025,PRJ-NS-1226,27-01-2026,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1169.18
North Substation,NS_MO_2025,PRJ-NS-1222,27-01-2026,C-1041,Precision Welding,Millwright,8,0,739.92
North Substation,NS_MO_2025,PRJ-NS-1261,27-01-2026,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1100.47
North Substation,NS_MO_2025,PRJ-NS-1194,27-01-2026,C-1030,Summit Field Techs,Millwright,8,0,622.49
North Substation,NS_MO_2025,PRJ-NS-1380,27-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1538.35
North Substation,NS_MO_2025,PRJ-NS-1332,27-01-2026,C-1052,PrimeFix Solutions,General Labor,8,0,357.45
North Substation,NS_MO_2025,PRJ-NS-1312,27-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1634.35
North Substation,NS_MO_2025,PRJ-NS-1393,27-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,697.11
North Substation,NS_MO_2025,PRJ-NS-1301,27-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,580.71
North Substation,NS_MO_2025,PRJ-NS-1323,27-01-2026,C-1079,Precision Welding,Crane Operator,8,0,752.91
North Substation,NS_MO_2025,PRJ-NS-1378,27-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1174.29
North Substation,NS_MO_2025,PRJ-NS-1206,27-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1034.17
North Substation,NS_MO_2025,PRJ-NS-1189,27-01-2026,C-1024,Apex Industrial,Millwright,8,0,728.19
North Substation,NS_MO_2025,PRJ-NS-1373,27-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1155.88
North Substation,NS_MO_2025,PRJ-NS-1159,27-01-2026,C-1041,Precision Welding,Millwright,8,0,690.68
North Substation,NS_MO_2025,PRJ-NS-1259,27-01-2026,C-1035,Summit Field Techs,General Labor,8,0,371.58
North Substation,NS_MO_2025,PRJ-NS-1204,27-01-2026,C-1024,Apex Industrial,Millwright,8,0,758.73
North Substation,NS_MO_2025,PRJ-NS-1192,27-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,825.78
North Substation,NS_MO_2025,PRJ-NS-1271,27-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,560.44
North Substation,NS_MO_2025,PRJ-NS-1352,27-01-2026,C-1060,Summit Field Techs,General Labor,8,0,479.12
North Substation,NS_MO_2025,PRJ-NS-1356,27-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,718.76
North Substation,NS_MO_2025,PRJ-NS-1372,27-01-2026,C-1066,Apex Industrial,General Labor,8,0,396.74
North Substation,NS_MO_2025,PRJ-NS-1379,27-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1043.85
North Substation,NS_MO_2025,PRJ-NS-1187,27-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1505.69
North Substation,NS_MO_2025,PRJ-NS-1329,27-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,711.57
North Substation,NS_MO_2025,PRJ-NS-1322,27-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1047.63
North Substation,NS_MO_2025,PRJ-NS-1236,27-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,603.48
North Substation,NS_MO_2025,PRJ-NS-1356,27-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1548.21
North Substation,NS_MO_2025,PRJ-NS-1393,27-01-2026,C-1003,Summit Field Techs,Millwright,8,0,682.99
North Substation,NS_MO_2025,PRJ-NS-1248,27-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1065.99
North Substation,NS_MO_2025,PRJ-NS-1191,27-01-2026,C-1047,Atlas Heavy Eng,Millwright,8,0,584.85
North Substation,NS_MO_2025,PRJ-NS-1290,27-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1078.41
North Substation,NS_MO_2025,PRJ-NS-1321,27-01-2026,C-1062,PrimeFix Solutions,General Labor,8,0,385.71
North Substation,NS_MO_2025,PRJ-NS-1197,27-01-2026,C-1051,Apex Industrial,Crane Operator,8,0,879.15
North Substation,NS_MO_2025,PRJ-NS-1211,27-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,760.03
East Peaker,EP_MO_2027,PRJ-EP-1892,27-01-2026,C-1041,Precision Welding,Millwright,8,0,737.3
West Valley Peaker,WV_HGP_2026,PRJ-WV-2345,27-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1169.99
North Substation,NS_MO_2025,PRJ-NS-1366,28-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1612.41
North Substation,NS_MO_2025,PRJ-NS-1198,28-01-2026,C-1043,Apex Industrial,Crane Operator,8,0,792.18
North Substation,NS_MO_2025,PRJ-NS-1334,28-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,585.69
North Substation,NS_MO_2025,PRJ-NS-1373,28-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1161.21
North Substation,NS_MO_2025,PRJ-NS-1388,28-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,870.01
North Substation,NS_MO_2025,PRJ-NS-1393,28-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,703.7
North Substation,NS_MO_2025,PRJ-NS-1208,28-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,852.85
North Substation,NS_MO_2025,PRJ-NS-1183,28-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,726.25
North Substation,NS_MO_2025,PRJ-NS-1300,28-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1551.1
North Substation,NS_MO_2025,PRJ-NS-1263,28-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1450.6
North Substation,NS_MO_2025,PRJ-NS-1295,28-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,607.15
North Substation,NS_MO_2025,PRJ-NS-1271,28-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,560.43
North Substation,NS_MO_2025,PRJ-NS-1188,28-01-2026,C-1024,Apex Industrial,Millwright,8,0,721.59
North Substation,NS_MO_2025,PRJ-NS-1323,28-01-2026,C-1079,Precision Welding,Crane Operator,8,0,791.25
North Substation,NS_MO_2025,PRJ-NS-1270,28-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1300.84
North Substation,NS_MO_2025,PRJ-NS-1189,28-01-2026,C-1024,Apex Industrial,Millwright,8,0,768.48
North Substation,NS_MO_2025,PRJ-NS-1160,28-01-2026,C-1017,Summit Field Techs,Crane Operator,8,0,853.04
North Substation,NS_MO_2025,PRJ-NS-1361,28-01-2026,C-1073,Precision Welding,General Labor,8,0,379.84
North Substation,NS_MO_2025,PRJ-NS-1154,28-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1231.11
North Substation,NS_MO_2025,PRJ-NS-1215,28-01-2026,C-1001,Apex Industrial,General Labor,8,0,399.72
North Substation,NS_MO_2025,PRJ-NS-1335,28-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1026.64
North Substation,NS_MO_2025,PRJ-NS-1185,28-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1533.69
North Substation,NS_MO_2025,PRJ-NS-1378,28-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1248.74
North Substation,NS_MO_2025,PRJ-NS-1172,28-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,595.98
North Substation,NS_MO_2025,PRJ-NS-1290,28-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1090.23
North Substation,NS_MO_2025,PRJ-NS-1325,28-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1059.58
North Substation,NS_MO_2025,PRJ-NS-1194,28-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1414.39
North Substation,NS_MO_2025,PRJ-NS-1347,28-01-2026,C-1027,Precision Welding,Crane Operator,8,0,913.79
North Substation,NS_MO_2025,PRJ-NS-1380,28-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1435.79
North Substation,NS_MO_2025,PRJ-NS-1311,28-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1460.65
North Substation,NS_MO_2025,PRJ-NS-1208,28-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,850.73
North Substation,NS_MO_2025,PRJ-NS-1393,28-01-2026,C-1003,Summit Field Techs,Millwright,8,0,661.74
North Substation,NS_MO_2025,PRJ-NS-1379,28-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1042.32
North Substation,NS_MO_2025,PRJ-NS-1353,28-01-2026,C-1073,Precision Welding,General Labor,8,0,386.87
North Substation,NS_MO_2025,PRJ-NS-1276,28-01-2026,C-1003,Summit Field Techs,Millwright,8,0,688.71
North Substation,NS_MO_2025,PRJ-NS-1258,28-01-2026,C-1060,Summit Field Techs,General Labor,8,0,482.83
North Substation,NS_MO_2025,PRJ-NS-1349,28-01-2026,C-1011,Midwest Mech Pros,General Labor,8,0,399.45
North Substation,NS_MO_2025,PRJ-NS-1222,28-01-2026,C-1041,Precision Welding,Millwright,8,0,678.78
North Substation,NS_MO_2025,PRJ-NS-1151,28-01-2026,C-1065,PrimeFix Solutions,Safety Officer,8,0,665.25
North Substation,NS_MO_2025,PRJ-NS-1208,28-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,831.86
North Substation,NS_MO_2025,PRJ-NS-1154,28-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1257.49
North Substation,NS_MO_2025,PRJ-NS-1326,28-01-2026,C-1053,Precision Welding,Millwright,8,0,639.48
North Substation,NS_MO_2025,PRJ-NS-1226,28-01-2026,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1125.98
North Substation,NS_MO_2025,PRJ-NS-1153,28-01-2026,C-1035,Summit Field Techs,General Labor,8,0,370.39
North Substation,NS_MO_2025,PRJ-NS-1263,28-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1085.9
North Substation,NS_MO_2025,PRJ-NS-1248,28-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1084.98
North Substation,NS_MO_2025,PRJ-NS-1370,28-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1466.54
North Substation,NS_MO_2025,PRJ-NS-1307,28-01-2026,C-1066,Apex Industrial,General Labor,8,0,401.98
North Substation,NS_MO_2025,PRJ-NS-1204,28-01-2026,C-1024,Apex Industrial,Millwright,8,0,724.1
North Substation,NS_MO_2025,PRJ-NS-1275,28-01-2026,C-1024,Apex Industrial,Millwright,8,0,709.73
North Substation,NS_MO_2025,PRJ-NS-1189,28-01-2026,C-1024,Apex Industrial,Millwright,8,0,780.61
North Substation,NS_MO_2025,PRJ-NS-1250,28-01-2026,C-1072,Apex Industrial,Crane Operator,8,0,716.04
North Substation,NS_MO_2025,PRJ-NS-1301,28-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,574.79
North Substation,NS_MO_2025,PRJ-NS-1335,28-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1044.72
North Substation,NS_MO_2025,PRJ-NS-1190,28-01-2026,C-1021,Summit Field Techs,Millwright,8,0,660.45
North Substation,NS_MO_2025,PRJ-NS-1152,28-01-2026,C-1053,Precision Welding,Millwright,8,0,654.63
North Substation,NS_MO_2025,PRJ-NS-1275,28-01-2026,C-1024,Apex Industrial,Millwright,8,0,711.53
North Substation,NS_MO_2025,PRJ-NS-1160,28-01-2026,C-1021,Summit Field Techs,Millwright,8,0,687.15
North Substation,NS_MO_2025,PRJ-NS-1162,28-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,849.33
North Substation,NS_MO_2025,PRJ-NS-1302,28-01-2026,C-1011,Midwest Mech Pros,General Labor,8,0,403.26
North Substation,NS_MO_2025,PRJ-NS-1185,28-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1658.66
North Substation,NS_MO_2025,PRJ-NS-1393,28-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1061.78
North Substation,NS_MO_2025,PRJ-NS-1265,28-01-2026,C-1079,Precision Welding,Crane Operator,8,0,770.75
North Substation,NS_MO_2025,PRJ-NS-1228,28-01-2026,C-1027,Precision Welding,Crane Operator,8,0,842.92
North Substation,NS_MO_2025,PRJ-NS-1181,28-01-2026,C-1069,Precision Welding,Safety Officer,8,0,528.27
North Substation,NS_MO_2025,PRJ-NS-1276,28-01-2026,C-1003,Summit Field Techs,Millwright,8,0,702.58
North Substation,NS_MO_2025,PRJ-NS-1190,28-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1426.54
North Substation,NS_MO_2025,PRJ-NS-1185,28-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1661.01
North Substation,NS_MO_2025,PRJ-NS-1182,28-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1063.56
North Substation,NS_MO_2025,PRJ-NS-1261,28-01-2026,C-1052,PrimeFix Solutions,General Labor,8,0,370.6
North Substation,NS_MO_2025,PRJ-NS-1334,28-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1630.46
North Substation,NS_MO_2025,PRJ-NS-1154,28-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1158.55
North Substation,NS_MO_2025,PRJ-NS-1234,28-01-2026,C-1043,Apex Industrial,Crane Operator,8,0,820.54
North Substation,NS_MO_2025,PRJ-NS-1263,28-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1109.63
North Substation,NS_MO_2025,PRJ-NS-1384,28-01-2026,C-1035,Summit Field Techs,General Labor,8,0,382.77
North Substation,NS_MO_2025,PRJ-NS-1268,28-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1464.18
North Substation,NS_MO_2025,PRJ-NS-1291,28-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,633.94
North Substation,NS_MO_2025,PRJ-NS-1259,28-01-2026,C-1035,Summit Field Techs,General Labor,8,0,364.86
North Substation,NS_MO_2025,PRJ-NS-1317,28-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,677.91
North Substation,NS_MO_2025,PRJ-NS-1263,28-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1136.37
North Substation,NS_MO_2025,PRJ-NS-1372,28-01-2026,C-1066,Apex Industrial,General Labor,8,0,401.26
North Substation,NS_MO_2025,PRJ-NS-1304,28-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,559.41
North Substation,NS_MO_2025,PRJ-NS-1189,28-01-2026,C-1024,Apex Industrial,Millwright,8,0,717.73
North Substation,NS_MO_2025,PRJ-NS-1356,28-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1566.42
North Substation,NS_MO_2025,PRJ-NS-1258,28-01-2026,C-1015,Atlas Heavy Eng,Controls Tech,8,0,1279.89
North Substation,NS_MO_2025,PRJ-NS-1203,28-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1408.02
North Substation,NS_MO_2025,PRJ-NS-1250,28-01-2026,C-1072,Apex Industrial,Crane Operator,8,0,719.91
North Substation,NS_MO_2025,PRJ-NS-1172,28-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,563.81
North Substation,NS_MO_2025,PRJ-NS-1190,28-01-2026,C-1021,Summit Field Techs,Millwright,8,0,680.64
North Substation,NS_MO_2025,PRJ-NS-1248,28-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1006.99
